Dot Point Measurements

Generated: Wednesday 25 September 2024 15:02:35

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers			Radius %
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	963											2023-09_Dampier_BOSS	yes	DM-DC-109	1													52.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	963											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					59.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	963											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					68.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1													56.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1													45.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					35.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					30.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1													30.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1													35.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1													45.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	1346											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					56.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1													48.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1													35.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1													11.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1													11.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1													22.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					35.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	1729											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					48.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1													48.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1													35.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					11.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1													11.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					35.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	2112											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					48.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1													56.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1													45.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					35.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					30.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1													30.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					35.7
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					45.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	2495											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					56.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1													68.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1													59.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					52.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					49.2
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1													49.2
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1													52.9
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					59.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	2878											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					68.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1													83.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1													76.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					71.3
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					68.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1													68.6
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1													71.3
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					76.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	3261											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Low / moderate	Low (<1m)	1					83.4
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		139	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1													100.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		408	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1													94.2
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		677	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					90.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		946	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					88.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1214	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1													88.0
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1483	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1													90.1
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		1752	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					94.2
20230925_01_DM-DC-109_01_20230925_01_T_0005_0001.mp4_0021640.jpg	      0		2021	3644											2023-09_Dampier_BOSS	yes	DM-DC-109	1					Relief	Flat		0					100.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1													100.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					94.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					90.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					88.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1													88.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1													90.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					94.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	197											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					100.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1													83.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					76.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					71.3
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					68.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1													68.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					71.3
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					76.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	580											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					83.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1													68.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					59.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					52.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					49.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1													49.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1													52.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					59.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	963											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					68.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1													56.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1													45.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					35.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					30.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1													30.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1													35.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					45.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	1346											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					56.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1													48.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1													35.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					11.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1													11.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1													22.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					35.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	1729											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					48.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1													48.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1													35.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					11.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1													11.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					22.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					35.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	2112											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					48.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1													56.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					45.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					35.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					30.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1													30.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1													35.7
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					45.0
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	2495											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					56.1
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1													68.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					59.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					52.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					49.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1													49.2
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1													52.9
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					59.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		2021	2878											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Flat		0					68.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		139	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1													83.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		408	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					76.4
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		677	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Moderate (1-3m)	2					71.3
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		946	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					68.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1214	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1													68.6
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1483	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1													71.3
20230925_02_DM-DC-105_01_20230925_02_T_0004_0001.mp4_0032478.jpg	      0		1752	3261											2023-09_Dampier_BOSS	yes	DM-DC-105	1					Relief	Low / moderate	Low (<1m)	1					76.4
